site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"469 London Road, Camberley, GU15 3JA",yes,,2019-12-19,,0.08,10,10,https://publicaccess.surreyheath.gov.uk/online-applications/simpleSearchResults.do?action=firstPage. https://publicaccess.surreyheath.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,local-authority-eng:SUR,not owned by a public authority,2019-04-05,https://publicaccess.surreyheath.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,,SHBR133,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/8.%20SLAA%202019%20Appendix%202%20-%20Camberley%20Site%20Assessments.pdf,2019-12-19
"15 High Street, Camberley, GU15 3RB",yes,,2019-12-19,,0.02,5,5,https://publicaccess.surreyheath.gov.uk/online-applications/simpleSearchResults.do?action=firstPage. https://publicaccess.surreyheath.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,local-authority-eng:SUR,not owned by a public authority,,https://publicaccess.surreyheath.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,pending decision,,SHBR135,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/8.%20SLAA%202019%20Appendix%202%20-%20Camberley%20Site%20Assessments.pdf,2019-12-19
"Avenue Court, 4A Victoria Avenue, Camberley, GU15 3HX",yes,,2019-12-19,,0.6,21,21,https://publicaccess.surreyheath.gov.uk/online-applications/simpleSearchResults.do?action=firstPage. https://publicaccess.surreyheath.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,local-authority-eng:SUR,not owned by a public authority,2019-01-04,https://publicaccess.surreyheath.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,,SHBR136,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/8.%20SLAA%202019%20Appendix%202%20-%20Camberley%20Site%20Assessments.pdf,2019-12-19
"Lyon House, 2 Station Road, Frimley, Camberley, GU16 7JA",yes,,2019-12-20,,0.04,6,6,https://publicaccess.surreyheath.gov.uk/online-applications/simpleSearchResults.do?action=firstPage. https://publicaccess.surreyheath.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,local-authority-eng:SUR,not owned by a public authority,2019-05-25,https://publicaccess.surreyheath.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,,SHBR138,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/8.%20SLAA%202019%20Appendix%202%20-%20Camberley%20Site%20Assessments.pdf,2019-12-20
"Flexlands School, Sandpit Hall Road, Chobham",yes,,2017-12-18,,1.4,14,14,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR023&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR023&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2017-03-15,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR023&activeTab=summary,permissioned,,SHBR52,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/10.%20SLAA%202019%20Appendix%202%20-%20Chobham%20Site%20Assessments.pdf,2017-12-18
"Peerless Site, Windsor Court Road, Chobham",yes,,2017-12-18,,0.9,5,5,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR023&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR023&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2017-11-28,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR023&activeTab=summary,permissioned,,SHBR53,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/10.%20SLAA%202019%20Appendix%202%20-%20Chobham%20Site%20Assessments.pdf,2017-12-18
"79-81 Windsor Road, Chobham, GU24 8LD",yes,,2019-12-19,,0.12,7,7,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMOPRDR955&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMOPRDR955&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2019-03-25,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMOPRDR955&activeTab=summary,Not permissioned,,SHBR130,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/10.%20SLAA%202019%20Appendix%202%20-%20Chobham%20Site%20Assessments.pdf,2019-12-19
"Princess Royal Barracks 1, Brunswick Road, Deepcut",yes,,2017-12-18,,44.55,1197,1197,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMYPRDR045&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMYPRDR045&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2014-04-04,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMYPRDR045&activeTab=summary,permissioned,,SHBR56,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/12.%20SLAA%202019%20Appendix%202%20-%20Deepcut%20Site%20Assessments.pdf,2017-12-18
51-57 Deepcut Bridge Road,,,2018-12-18,,0.11,5,5,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/12.%20SLAA%202019%20Appendix%202%20-%20Deepcut%20Site%20Assessments.pdf. https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/12.%20SLAA%202019%20Appendix%202%20-%20Deepcut%20Site%20Assessments.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,SHBR108,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/12.%20SLAA%202019%20Appendix%202%20-%20Deepcut%20Site%20Assessments.pdf,2018-12-18
"Former Premier Site, Newfoundland Road, Deepcut, GU16 6RN",,,2019-12-19,,0.32,10,10,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/12.%20SLAA%202019%20Appendix%202%20-%20Deepcut%20Site%20Assessments.pdf. https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/12.%20SLAA%202019%20Appendix%202%20-%20Deepcut%20Site%20Assessments.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,SHBR128,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/12.%20SLAA%202019%20Appendix%202%20-%20Deepcut%20Site%20Assessments.pdf,2019-12-19
"The Absolute Building, Lyon Way, Frimley",yes,,2017-12-18,,0.32,91,91,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR558&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR558&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2016-10-19,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR558&activeTab=summary,permissioned,,SHBR61,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/16.%20SLAA%202019%20Appendix%202%20-%20Frimley%20Site%20Assessments.pdf,2017-12-18
"34 & 36 Station Road, Frimey",,,2018-12-18,,0.12,5,5,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/16.%20SLAA%202019%20Appendix%202%20-%20Frimley%20Site%20Assessments.pdf. https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/16.%20SLAA%202019%20Appendix%202%20-%20Frimley%20Site%20Assessments.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,SHBR107,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/16.%20SLAA%202019%20Appendix%202%20-%20Frimley%20Site%20Assessments.pdf,2018-12-18
"Land west of Sturt Road Phase, Frimley Green",yes,,2017-12-18,,3.5,145,145,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/15.%20SLAA%202019%20Appendix%202%20-%20Frimley%20Green%20Site%20Assessments.pdf. https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/15.%20SLAA%202019%20Appendix%202%20-%20Frimley%20Green%20Site%20Assessments.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,SHBR65,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/15.%20SLAA%202019%20Appendix%202%20-%20Frimley%20Green%20Site%20Assessments.pdf,2017-12-18
251 Frimley Green Road,,,2018-12-18,,0.15,17,17,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/15.%20SLAA%202019%20Appendix%202%20-%20Frimley%20Green%20Site%20Assessments.pdf. https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/15.%20SLAA%202019%20Appendix%202%20-%20Frimley%20Green%20Site%20Assessments.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,SHBR106,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/15.%20SLAA%202019%20Appendix%202%20-%20Frimley%20Green%20Site%20Assessments.pdf,2018-12-18
"Chobham Nurseries, Bagshot Road, GU24 8DE",yes,,2017-12-18,,0.66,5,5,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMSPRDR603&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMSPRDR603&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2016-03-09,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMSPRDR603&activeTab=summary,permissioned,,SHBR93,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2734503%27&backurl=custom/planning?,2017-12-18
33 Upper Park Road,yes,,2017-12-18,,0.13,9,9,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMPPRDR010&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMPPRDR010&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2016-12-19,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMPPRDR010&activeTab=summary,permissioned,,SHBR91,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2735321%27&backurl=custom/planning?,2017-12-18
"Hayward House, 1 Portesbery Road, GU15 3SZ",yes,,2017-12-18,,0.029,9,9,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR839&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR839&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2017-06-23,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR839&activeTab=summary,permissioned,,SHBR92,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2735605%27&backurl=custom/planning?,2017-12-18
"Knightway House, Park Street, GU19 5AQ",yes,,2017-12-18,,0.88,13,13,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMQPRDR076&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMQPRDR076&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2017-01-10,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMQPRDR076&activeTab=summary,permissioned,,SHBR90,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2735739%27&backurl=custom/planning?,2017-12-18
"SEAL HOUSE, 56 LONDON ROAD, BAGSHOT, GU19 5HL",yes,,2017-12-18,,0.34,16,16,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMQPRDR040&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMQPRDR040&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2018-03-17,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMQPRDR040&activeTab=summary,permissioned,,SHBR95,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2735953%27&backurl=custom/planning?,2017-12-18
"Windlesham Garden Centre, London Road, GU20 6LL",yes,,2017-12-18,,4.13,9,9,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR277&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR277&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2017-06-30,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR277&activeTab=summary,permissioned,,SHBR89,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2735996%27&backurl=custom/planning?,2017-12-18
"Bagshot Manor, 1 Green Lane, GU19 5NL",yes,,2017-12-18,,0.91,83,83,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMPPRDR368&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMPPRDR368&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2019-05-10,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMPPRDR368&activeTab=summary,permissioned,,SHBR86,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2736268%27&backurl=custom/planning?,2017-12-18
"Building B, Riverside Way",yes,,2017-12-18,,0.53,52,52,https://publicaccess.surreyheath.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=ZZZZMPPRDR369. https://publicaccess.surreyheath.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=ZZZZMPPRDR369,local-authority-eng:SUR,not owned by a public authority,2017-09-29,https://publicaccess.surreyheath.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=ZZZZMPPRDR369,permissioned,,SHBR81,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2736666%27&backurl=custom/planning?,2017-12-18
99-103 Deepcut Bridge Road,yes,,2017-12-18,,0.15,6,6,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR403&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR403&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2017-12-11,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR403&activeTab=summary,permissioned,,SHBR80,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2736813%27&backurl=custom/planning?,2017-12-18
"Garage Block to the north of 27-32 Evergreen Road, GU16 8PU",yes,,2017-12-18,,0.05,6,6,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMQPRDR210&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMQPRDR210&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2018-01-15,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMQPRDR210&activeTab=summary,permissioned,,SHBR79,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2736895%27&backurl=custom/planning?,2017-12-18
"Former Post Office, 15 Updown Hill, Windlesham",yes,,2017-12-18,,0.17,7,7,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR465&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR465&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2018-03-08,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR465&activeTab=summary,permissioned,,SHBR78,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2737072%27&backurl=custom/planning?,2017-12-18
"Doone Cottage, Potteries Lane, Mytchett, GU16 6EX",yes,,2017-12-18,,0.38,8,8,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR088&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR088&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2018-09-26,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMRPRDR088&activeTab=summary,permissioned,,SHBR77,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2737125%27&backurl=custom/planning?,2017-12-18
"Land rear of the Parade, Frimley",yes,,2017-12-18,,0.31,5,5,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMPPRDR607&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMPPRDR607&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2018-06-28,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMPPRDR607&activeTab=summary,permissioned,,SHBR75,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2737442%27&backurl=custom/planning?,2017-12-18
"317-319 LONDON ROAD, CAMBERLEY, GU15 3HQ",yes,,2017-12-18,,0.033,9,9,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMOPRDR893&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMOPRDR893&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2019-07-05,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMOPRDR893&activeTab=summary,permissioned,,SHBR96,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2737541%27&backurl=custom/planning?,2017-12-18
"26 Portsmouth Road, Camberley, GU15 1JX",yes,,2017-12-18,,0.16,8,8,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMOPRDR588&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMOPRDR588&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2018-08-10,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMOPRDR588&activeTab=summary,permissioned,,SHBR74,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2737580%27&backurl=custom/planning?,2017-12-18
"DEEPCUT BUSINESS CENTRE, 123-127 DEEPCUT BRIDGE ROAD, DEEPCUT, CAMBERLEY, GU16 6SD",yes,,2017-12-18,,0.11,8,8,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMOPRDR915&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMOPRDR915&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2019-07-15,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMOPRDR915&activeTab=summary,permissioned,,SHBR94,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2737989%27&backurl=custom/planning?,2017-12-18
"Rear of 18 Park Street, GU15 3PL",yes,,2017-12-18,,0.013,8,8,https://publicaccess.surreyheath.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=ZZZZMRPRDR309. https://publicaccess.surreyheath.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=ZZZZMRPRDR309,local-authority-eng:SUR,not owned by a public authority,2019-11-14,https://publicaccess.surreyheath.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=ZZZZMRPRDR309,permissioned,,SHBR109,https://publicaccess.surreyheath.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2017-12-18
"Land North of Oldhouse Lane, West End, GU24 9DB",,,2019-12-19,,2.6,18,18,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/20.%20SLAA%202019%20Appendix%202%20-%20West%20End%20Site%20Assessments.pdf. https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/20.%20SLAA%202019%20Appendix%202%20-%20West%20End%20Site%20Assessments.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,SHBR123,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/20.%20SLAA%202019%20Appendix%202%20-%20West%20End%20Site%20Assessments.pdf,2019-12-19
"Land at Brook Nursery, 163 Guildford Road, West End, GU24 9LS",yes,,2019-12-19,,0.6,13,13,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMPPRDR499&activeTab=summary. https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMPPRDR499&activeTab=summary,local-authority-eng:SUR,not owned by a public authority,2019-04-05,https://publicaccess.surreyheath.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZMPPRDR499&activeTab=summary,permissioned,,SHBR129,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2019/20.%20SLAA%202019%20Appendix%202%20-%20West%20End%20Site%20Assessments.pdf,2019-12-19
"34 & 36 Station Road, Frimey",,20/12/2019,2017-12-18,,0.12,5,5,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/14SLAA2017Ap2FrimleySiteAssmts.pdf. https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/14SLAA2017Ap2FrimleySiteAssmts.pdf,local-authority-eng:SUR,,,,,,SHBR107,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/14SLAA2017Ap2FrimleySiteAssmts.pdf,2017-12-18
"Land east of Frimley Road & South of, London Road, Camberley",,20/12/2019,2017-12-18,,0.19,16,16,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf. https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,,,,,,SHBR103,https://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"407 & 409 London Road and 9,11,13,13a Victoria Avenue, Camberley",,20/12/2019,2017-12-18,,0.34,38,38,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,,,,,,SHBR39,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"Bradley Court, 3 Knoll Road",,20/12/2019,2017-12-18,,0.03,8,8,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2736136%27&backurl=custom/planning?. http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2736136%27&backurl=custom/planning?,local-authority-eng:SUR,,,,,,SHBR88,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2736136%27&backurl=custom/planning?,2017-12-18
"Heathercot Yard, Evergreen Road, GU16 8PU",,20/12/2019,2017-12-18,,0.27,9,9,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2736381%27&backurl=custom/planning?. http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2736381%27&backurl=custom/planning?,local-authority-eng:SUR,,,,,,SHBR85,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2736381%27&backurl=custom/planning?,2017-12-18
"Parkgate House, 185-187 London Road, GU15 3JS",,20/12/2019,2017-12-18,,0.06,14,14,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2736628%27&backurl=custom/planning?. http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2736628%27&backurl=custom/planning?,local-authority-eng:SUR,,,,,,SHBR83,http://isharemaps.surreyheath.gov.uk/ishare54/custom/planning/?requesttype=parseTemplate&template=DevelopmentControlApplication.tmplt&Filter=^SYSTEMKEY^=%2736628%27&backurl=custom/planning?,2017-12-18
